DirectoryCombine.py

176	hsa-mir-381-3pA	20.338	23.37	21.147	17.971	24.172	24.897	23.397	24.977	24.601	23.882	24.168	25.846	22.463	20.399	18.321	25.606	26.908	19.95	20.822	27.306	22.078	20.41	20.167	33.63	30.548	25.056	28.72	19.95	25.666	26.2	24.444	27.14	27.107	25.989	20.863	26.712
177	hsa-mir-412A	19.738	22.966	20.531	17.681	23.79	24.243	23.273	24.47	23.799	23.554	24.149	25.662	22.112	19.961	17.867	24.382	26.163	19.466	20.108	25.567	21.357	19.771	19.789	32.05	27.6	24.57	26.405	19.466	25.063	26.012	23.721	26.621	26.433	24.923	20.145	27.65
178	hsa-mir-505-3pA	15.707	21.092	16.722	17.645	22.898	21.493	23.233	20.876	20.77	18.821	18.744	18.395	16.468	15.401	17.582	20.554	25.265	19.856	21.407	23.953	18.738	20.5	20.444	27.943	25.301	23.593	23.74	19.856	23.896	24.45	23.349	24.403	25.937	24.783	20.919	21.961
179	hsa-mir-136-3pA	25.203	29.847	26.185	23.929	31.891	30.517	31.808	27.163	33.481	28.205	23.472	28.2	27.22	25.905	23.604	27.057	29.823	25.74	26.951	28.825	25.416	21.628	25.946	Undetermined	32.279	26.483	27.647	25.74	27.55	27.471	29.198	26.856	29.095	26.998	25.01	24.797
180	hsa-mir-363-3pA	22.96	27.736	22.647	22.772	28.703	29.24	28.455	24.885	27.91	26.476	19.056	24.919	24.946	24.593	22.447	22.529	27.346	23.642	24.777	25.892	21.144	20.853	24.291	29.351	23.962	25.257	25.539	23.642	25.261	26.116	22.398	27.21	27.569	25.816	23.605	21.966
181	hsa-mir-1301A	19.835	22.879	20.518	17.577	23.962	24.653	23.322	24.402	23.992	23.812	23.787	24.918	22.134	19.988	17.724	24.473	25.939	19.559	20.424	24.462	21.288	19.515	19.713	27.006	26.567	24.587	26.561	19.559	25.473	25.291	23.842	25.683	25.907	25.048	19.974	25.958
182	hsa-let-7g-3pA	18.021	21.398	18.97	15.999	21.942	22.904	21.664	22.98	21.835	21.735	22.133	23.086	20.318	18.285	16.308	22.949	24.558	17.915	18.718	25.22	19.875	18.485	18.516	29.566	26.782	23.254	26.279	17.915	23.987	24.416	22.369	25.048	25.329	23.979	18.747	25.842
183	hsa-mir-598A	21.994	25.076	22.47	19.832	26.259	26.99	25.758	26.631	26.181	25.422	22.845	25.073	24.147	21.836	19.951	24.833	27.808	21.693	22.292	27.694	22.877	21.444	22.005	32.138	28.267	25.247	25.87	21.693	26.207	26.512	24.567	26.305	28.003	26.264	21.3	24.758
184	hsa-mir-221-3pA	17.061	21.502	17.852	17.972	22.469	21.737	21.971	21.227	21.367	20.099	16.813	19.076	17.106	15.288	18.07	20.04	23.924	19.59	20.442	21.723	17.895	17.528	18.953	27.986	24.055	21.187	20.395	19.59	21.215	21.863	21.068	21.815	23.986	21.362	18.627	19.16
185	hsa-mir-28-3pA	17.921	22.482	19.687	17.633	22.915	23.514	23.151	22.899	22.285	22.067	20.581	19.994	18.746	17.308	17.669	23.08	24.973	19.533	20.049	21.128	20.677	19.371	19.709	27.106	25.853	23.589	23.8	19.533	23.95	23.748	23.288	23.92	25.482	24.483	20.106	23.357
186	hsa-mir-629-3pA	19.076	22.143	20.184	17.079	22.608	23.388	22.432	23.864	22.652	22.359	22.971	24.226	21.409	19.491	17.098	23.552	25.142	18.494	19.652	24.088	20.942	18.829	18.953	28.108	26.992	23.786	25.514	18.494	24.141	24.55	23.1	25.276	25.174	24.545	19.309	26.469
187	hsa-mir-4267A	18.961	22.662	19.985	17.214	23.987	23.933	23.006	23.921	23.352	23.008	23.84	24.798	21.683	19.535	17.264	24.012	25.546	19.088	19.835	25.545	20.9	19.054	19.252	29.944	27.882	23.98	27.297	19.088	24.553	25.076	23.277	26.136	25.966	24.916	19.367	28.14
188	hsa-mir-3131A	16.553	20.155	17.497	14.676	20.703	21.602	20.328	21.271	20.987	20.736	21.167	21.839	19.292	16.818	14.855	21.608	22.459	16.673	17.393	22.709	18.442	16.733	16.843	26.572	23.691	21.439	23.698	16.673	22.036	22.118	20.688	22.518	22.415	22.114	17.039	22.352
189	hsa-mir-124-3pA	20.7	24.683	21.557	18.745	24.776	26.023	25.167	25.569	24.79	25.112	24.824	25.841	23.276	21.097	18.965	24.971	26.738	20.814	21.621	26.798	22.539	20.619	20.999	29.141	27.558	25.693	27.738	20.814	26.464	26.56	24.651	26.699	26.22	25.522	20.888	26.994
190	hsa-mir-155-5pA	25.45	27.461	21.601	25.616	26.792	27.507	26.883	25.609	26.367	27.881	24.77	26.669	26.447	24.222	23.903	25.844	27.065	25.243	26.008	26.583	25.212	20.887	25.101	29.988	27.844	27.343	27.242	25.243	26.791	26.674	26.972	27.451	26.875	28.404	26.109	26.678
191	hsa-mir-486-3pA	24.222	27.561	24.397	22.529	27.408	27.121	27.111	25.398	27.536	25.998	22.229	25.205	27.249	24.389	22.073	24.708	25.389	23.54	25.146	25.936	23.884	20.568	23.905	24.772	27.164	24.265	25.349	23.54	26.228	25.208	24.001	25.134	25.306	25.748	23.188	23.34
192	hsa-mir-26a-5pA	17.867	19.421	19.235	18.186	19.433	20.173	19.283	19.644	20.013	19.431	17.309	19.504	18.922	17.434	17.645	19.346	20.445	17.499	19.862	21.134	18.725	19.373	20.994	21.395	19.859	19.134	18.337	17.499	19.838	19.644	19.03	18.79	20.996	20.321	17.76	17.966
193	hsa-mir-98-5pA	26.617	27.775	27.452	25.444	28.57	27.799	27.942	28.169	29.35	27.146	24.805	28.5	28.376	26.171	25.569	28.202	29.046	26.778	28.021	29.533	26.315	28.201	28.68	28.85	28.376	26.724	27.2	26.778	28.347	27.871	27.971	26.902	28.317	28.444	26.952	26.312
194	hsa-mir-144-3pA	18.383	25.998	18.627	19.379	26.354	25.073	25.083	20.392	23.802	21.669	14.983	22.293	21.427	22.325	20.741	17.533	22.576	21.582	20.365	22.46	18.33	18.51	23.87	24.994	22.423	19.608	20.005	21.582	20.834	21.04	16.458	23.118	22.288	22.116	19.801	17.276
195	hsa-mir-20a-5pA	17.286	22.198	16.972	18.353	22.572	22.291	22.171	19.824	21.921	20.631	14.108	19.609	17.684	16.603	18.124	17.507	21.585	18.997	20.491	21.164	17.318	18.53	20.992	22.917	21.212	18.827	17.858	18.997	19.985	20.489	16.852	20.182	21.98	20.473	18.137	15.523
196	hsa-mir-195-5pA	15.056	21.852	15.82	18.728	22.386	22.144	21.961	18.916	20.41	19.231	12.369	16.855	15.601	15.031	18.524	17.062	20.827	18.624	20.198	20.314	15.216	16.065	21.356	21.559	20.767	17.132	17.182	18.624	18.57	19.407	15.839	19.084	21.104	19.291	16.753	15.095
197	hsa-mir-3191-3pA	18.086	21.731	19.107	16.262	22.408	23.256	22.047	23.231	22.677	22.211	22.846	23.901	20.94	18.544	16.422	23.261	25.096	18.283	18.926	24.398	19.94	18.254	18.486	29.786	27.102	23.454	26.557	18.283	23.854	24.225	22.466	24.914	25.222	24.122	18.474	26.369
198	hsa-mir-4454A	12.38	17.62	16.802	13.879	18.864	18.917	17.879	15.447	18.359	17.662	16.843	20.482	18.184	15.188	14.536	13.594	15.604	15.547	15.107	14.97	15.599	15.843	16.252	24.587	19.227	19.361	19.259	15.547	18.42	17.647	16.047	20.746	17.331	20.997	15.764	18.475
199	hsa-mir-766-3pA	15.17	18.739	16.117	13.189	19.389	20.062	18.95	19.483	19.449	19.357	19.466	20.691	17.926	15.368	13.332	19.724	21.294	15.034	15.663	21.303	16.621	15.018	15.301	23.402	22.977	19.981	22.441	15.034	20.556	21.115	19.184	21.577	21.437	20.747	15.161	22.516
200	hsa-mir-99b-5pA	22.357	24.24	22.65	21.898	24.394	25.726	23.723	24.437	24.833	24.692	21.623	23.515	23.008	21.801	20.807	23.514	24.802	21.81	23.271	24.943	22.236	20.145	22.623	27.495	24.521	24.322	23.44	21.81	24.704	25.366	24.505	23.261	25.581	24.416	21.746	22.359
201	hsa-mir-140-5pA	25.559	29.422	25.059	25.458	30.581	30.65	28.926	27.63	28.546	28.418	22.586	27.385	25.426	24.611	25.447	27.307	28.417	25.281	27.399	27.438	26.363	27.165	27.79	31.022	27.114	27.277	27.728	25.281	26.963	27.009	25.815	27.477	28.753	27.687	25.763	24.987
202	hsa-let-7d-3pA	17.45	22.24	19.163	17.182	23.272	22.808	22.289	22.42	21.191	21.316	20.015	20.64	17.794	17.728	16.964	20.754	24.876	19.18	19.884	23.622	19.934	18.602	19.393	24.422	24.883	22.289	23.12	19.18	23.116	23.905	22.878	22.343	25.435	22.807	19.497	21.515
203	hsa-mir-328A	20.114	23.742	19.699	21.807	21.542	20.947	22.878	19.667	18.848	22.517	21.243	19.371	19.325	20.663	18.822	18.924	20.125	20.42	23.892	16.807	17.978	20.172	19.184	20.876	20.714	20.654	18.811	20.42	20.762	19.745	23.109	19.479	21.77	22.353	23.533	24.099
204	hsa-mir-652-3pA	21.737	25.161	22.316	20.79	25.766	25.511	24.862	24.427	24.503	23.887	18.457	22.977	22.793	20.925	20.794	22.188	25.613	22.199	22.935	24.933	22.293	22.039	22.652	27.358	25.494	22.878	21.496	22.199	23.678	23.958	23.35	23.46	25.48	24.39	21.469	20.51
205	hsa-mir-133aA	22.905	26.138	23.438	20.673	26.933	27.499	26.749	27.5	27.147	26.534	26.159	28.144	25.101	23.125	20.616	25.032	29.682	22.764	23.493	27.961	24.058	18.376	22.956	34.435	32.661	27.35	26.717	22.764	28.076	29.278	26.698	29.734	29.969	28.03	23.197	27.91
206	hsa-mir-379-5pA	26.097	29.084	26.993	24.561	28.901	29.217	28.479	29.316	30.849	28.389	26.712	28.707	28.81	26.215	24.38	30.461	Undetermined	26.585	27.55	29.028	28.443	25.967	26.545	31.991	Undetermined	30.768	27.355	26.585	30.678	30.383	29.086	26.788	32.508	28.588	25.809	27.174
207	hsa-mir-27a-3pA	15.143	18.899	15.306	16.736	19.279	19.52	19.472	18.686	18.055	16.614	14.276	16.1	14.084	13.166	16.836	16.478	20.786	18.331	19.775	19.785	16.367	15.318	20.067	22.134	19.57	17.214	18.634	18.331	17.357	18.642	16.946	17.608	21.339	18.018	14.881	17.356
208	hsa-mir-664a-3pA	21.682	24.119	22.133	19.192	24.724	25.484	24.222	26.071	24.681	24.156	24.065	25.537	22.508	21.522	19.483	24.938	26.797	20.84	22.05	28.421	23.532	21.773	21.582	27.82	27.388	25.787	26.966	20.84	26.535	26.081	25.365	26.291	27.227	26.252	21.998	25.19
209	hsa-mir-185-5pA	18.745	22.327	18.816	19.222	22.313	22.854	22.574	21.838	21.339	19.906	16.616	19.257	18.606	17.364	19.323	19.053	24.203	20.821	21.807	24.309	18.656	19.457	21.308	22.563	23.391	18.741	22.101	20.821	21.661	21.758	17.986	21.639	23.351	22.645	19.903	18.378
210	hsa-mir-519b-5pA	20.197	23.143	21.497	18.475	22.905	24.364	23.384	23.935	23.463	23.111	24.168	24.913	22.491	20.247	18.833	24.922	24.926	19.923	21.446	26.406	23.01	20.795	20.711	25.181	25.179	24.874	27.542	19.923	25.328	25.285	24.267	24.819	25.583	25.467	21.605	26.19
211	hsa-mir-4258A	17.81	21.48	19.115	16.101	22.029	23.054	21.863	22.082	22.42	22.261	22.25	23.206	20.54	18.332	16.183	21.998	23.889	17.85	18.663	23.69	19.613	17.371	18.165	28.317	26.063	22.282	25.624	17.85	23.012	23.473	21.393	24.35	23.575	22.984	17.675	25.497
212	hsa-mir-141-3pA	24.309	28.411	24.993	22.767	28.557	31.052	28.663	30.644	29.813	27.483	26.213	28.569	25.603	24.277	22.773	28.587	30.008	24.288	25.624	27.834	25.59	24.948	24.724	32.754	29.074	30.223	29.93	24.288	29.121	29.63	28.968	29.17	30.946	29.306	25.232	28.118
213	hsa-mir-370A	19.377	22.633	20.171	17.514	23.6	24.28	22.94	23.878	23.839	23.024	23.419	24.482	22.035	19.591	17.627	23.413	23.279	19.395	20.075	24.555	20.954	19.397	19.522	29.925	27.278	24.713	27.153	19.395	24.848	25.281	23.458	25.608	24.977	25.021	19.805	25.613
214	hsa-let-7f-2-3pA	21.446	27.995	24.61	22.388	27.92	27.422	27.042	26.784	26.208	25.324	23.243	25.166	21.644	22.781	22.494	26.969	30.513	23.897	25.181	28.798	25.303	23.949	24.297	30.011	29.32	28.209	29.418	23.897	28.213	28.829	27.628	28.201	29.972	28.614	24.895	26.967
215	hsa-mir-23b-3pA	16.667	18.05	16.741	16.579	15.852	20.557	16.225	20.893	19.263	19.299	17.478	17.983	15.004	15.291	16.811	19.665	21.521	17.485	20.717	22.825	18.941	17.263	19.835	24.691	21.59	21.519	21.523	17.485	21.994	22.11	20.741	21.709	23.001	22.319	19.515	20.257
216	hsa-mir-378hA	19.812	24.767	20.538	20.289	25.613	25.349	25.451	23.483	24.453	22.744	22.057	22.472	19.554	19.126	19.617	25.8	29.178	21.98	23.336	27.041	22.1	19.393	22.3	31.268	29.732	26.814	26.031	21.98	27.822	27.946	25.512	27.862	29.297	27.358	22.701	26.498
217	hsa-mir-122-5pA	6.925	11.808	9.883	10.555	11.466	13.183	14.42	12.783	10.769	11.07	10.511	9.478	7.504	6.362	9.967	14.174	17.532	12.303	15.082	16.732	12.322	11.855	13.976	22.63	21.778	20.725	20.824	12.303	21.252	21.268	21.226	17.779	20.954	22.41	18.519	14.982
218	hsa-mir-424-3pA	21.575	25.213	22.014	19.561	25.601	26.108	25.209	26.686	25.837	25.538	23.095	25.623	24.038	21.321	19.656	25.93	28.412	21.37	22.073	26.825	22.905	21.239	21.604	Undetermined	28.086	25.634	26.5	21.37	26.435	26.6	25.084	26.848	28.156	26.339	21.521	26.864
219	hsa-mir-542-5pA	24.049	27.693	24.19	21.87	27.929	27.901	27.536	27.555	27.142	27.427	23.349	28.297	26.584	23.905	22.044	27.245	28.534	23.332	24.27	27.251	24.396	23.478	23.815	Undetermined	32.007	26.951	27.042	23.332	26.202	27.304	25.706	28.936	28.505	27.781	23.297	26.18
220	hsa-mir-433A	19.492	22.877	20.921	18.137	21.861	24.71	23.344	23.991	23.34	23.069	23.779	24.576	21.671	20.102	18.231	24.356	25.629	19.278	20.784	24.906	21.566	19.946	20.179	26.509	25.945	24.237	25.826	19.278	24.734	25.404	23.59	24.797	25.422	25.217	20.392	25.415
221	hsa-mir-140-3pA	19.215	24.093	19.45	20.522	24.318	24.916	24.971	23.484	23.534	22.897	17.661	20.926	19.001	17.946	20.454	21.443	25.908	21.263	23.04	24.496	20.521	19.237	22.176	26.412	25.117	22.087	23.619	21.263	22.764	23.682	20.384	24.238	26.464	23.139	20.241	21.408
222	hsa-mir-1976A	17.918	21.116	18.658	15.655	21.974	22.477	21.35	22.34	21.875	21.798	21.869	23.373	20.348	17.945	15.955	22.231	23.782	17.667	18.364	23.909	19.336	17.648	17.906	34.776	26.67	22.339	25.142	17.667	23.216	23.28	21.657	24.195	24.13	23.042	18.204	24.779
223	hsa-mir-24-3pA	14.231	18.929	15.058	16.867	19.193	20.021	20.161	19.556	19.272	17.573	15.543	16.676	13.99	14.058	16.677	18.501	22.496	19.024	20.821	21.489	17.444	16.007	19.062	23.301	21.832	20.036	20.233	19.024	20.227	21.264	19.997	20.265	23.187	20.387	17.434	18.461
224	hsa-let-7d-5pA	20.478	22.888	20.467	21.301	23.057	23.267	23.18	22.933	22.367	22.159	18.238	21.617	20.818	19.111	20.923	21.313	23.611	21.169	22.969	23.972	20.491	23.233	24.056	22.063	22.875	21.541	21.379	21.169	22.615	22.943	20.72	21.504	23.549	22.922	21.173	19.881
225	hsa-mir-215A	20.768	26.778	19.837	22.608	26.976	27.094	27.081	24.445	24.059	24.591	20.071	21.557	18.975	19.243	21.771	24.491	28.663	24.35	25.721	27.855	24.869	23.753	25.083	26.92	26.102	27.908	28.773	24.35	29.937	27.291	27.497	27.61	33.459	28.181	25.013	23.966
226	hsa-mir-548d-5pA	19.331	22.487	20.046	17.143	23.208	23.962	23.396	24.067	23.571	23.037	23.048	25.157	21.467	19.52	17.513	23.655	26.51	19.6	19.979	25.543	20.959	19.34	19.578	32.073	26.621	23.945	25.923	19.6	24.854	25.108	23.136	26.083	25.285	24.307	19.208	25.445
227	hsa-mir-130b-3pA	17.109	19.489	18.036	18.135	19.842	20.852	19.823	21.934	20.192	20.379	18.856	18.51	16.565	15.983	17.874	21.114	23.403	20.482	20.774	23.367	18.799	17.743	19.277	25.447	26.625	22.804	23.196	20.482	24.286	23.679	21.466	23.76	25.753	23.717	19.701	22.124
228	hsa-mir-1183A	15.866	19.535	16.667	13.935	20.403	21.21	19.787	20.671	20.451	20.169	20.1	21.493	18.55	16.204	14.004	20.246	22.241	16.183	16.496	21.843	17.124	15.238	16.14	26.514	24.647	20.709	23.587	16.183	21.257	21.548	19.466	22.462	22.298	21.223	15.717	23.673
229	hsa-let-7a-5pA	21.82	23.703	22.377	22.469	23.636	24.241	25.086	24.33	22.861	22.762	20.412	23.219	21.671	20.173	22.623	25.417	25.042	22.136	24.961	24.692	22.582	25.328	25.397	23.135	23.867	23.224	23.949	22.136	24.315	24.512	22.582	23.825	25.01	24.975	22.775	22.818
230	hsa-mir-4505A	14.609	18.202	15.79	13.445	18.761	20.121	19.296	18.804	19.315	18.488	18.149	19.041	17.668	14.749	13.455	19.141	20.427	14.815	16.138	21.136	16.843	14.219	15.563	26.829	23.273	20.435	22.168	14.815	20.979	21.093	19.465	21.793	21.238	20.636	15.615	22.977
231	hsa-mir-208aA	14.949	18.949	18.973	15.937	21.691	22.762	20.979	16.176	20.138	19.625	17.788	20.881	21.365	18.263	14.566	15.1	18.066	17.579	17.397	17.918	15.62	17.671	21.887	26.509	18.717	18.688	19.095	17.579	18.962	18.471	16.336	18.859	17.374	16.922	17.907	17.433
232	hsa-mir-211-5pA	22.902	25.972	23.645	21.762	28.211	27.416	26.85	27.678	27.183	26.288	25.161	28.182	24.811	23.65	21.715	26.282	29.161	23.14	24.143	29.244	24.756	23.725	23.72	Undetermined	29.217	27.592	28.387	23.14	28.506	29.036	27.692	30.582	30.053	29.094	24.254	28.314
233	hsa-mir-1247-5pA	15.87	21.529	18.241	17.41	20.929	21.979	21.991	20.472	20.924	20.603	19.698	20.673	18.494	18.681	16.212	22.28	22.698	17.128	19.955	19.322	17.962	16.646	19.083	26.967	24.306	23.036	23.946	17.128	22.999	22.338	20.817	23.296	22.987	21.345	20.445	24.582
234	hsa-mir-378gA	14.565	19.836	15.817	15.713	20.808	20.332	20.495	18.388	19.59	18.029	17.247	17.648	14.644	14.244	14.84	20.277	24.085	17.346	18.72	22.295	17.354	14.554	17.838	27.283	24.825	21.948	21.324	17.346	22.798	22.869	20.676	22.868	24.175	22.718	18.131	21.528
235	hsa-mir-485-3pA	19.557	22.467	20.284	17.131	22.95	23.796	22.3	23.857	23.471	22.838	23.623	24.595	21.336	19.703	17.428	24.366	25.837	18.798	19.681	25.3	21.025	19.468	19.149	30.785	27.867	23.668	27.242	18.798	24.687	24.737	23.381	25.736	25.92	24.386	19.827	25.173
236	hsa-mir-9-5pA	26.952	31.962	27.931	25.294	30.561	29.767	30.804	30.621	29.691	29.865	30.17	30.34	28.928	27.063	25.164	29.766	31.401	26.753	28.171	28.773	27.279	27.703	26.516	32.215	32.001	31.576	30.52	26.753	29.321	30.643	31.703	31.605	32.155	30.032	29.115	32.881
237	hsa-mir-148a-3pA	9.881	16.743	11.46	13.807	17.842	17.062	18.196	15.891	14.428	14.168	13.018	13.43	9.502	9.687	11.614	17.147	20.729	14.906	18.335	19.603	15.276	14.569	17.271	22.664	21.564	19.462	20.587	14.906	20.067	21.279	19.805	19.302	22.985	20.657	18.702	17.861
238	hsa-mir-5095A	18.117	24.136	20.282	18.026	24.375	25.581	24.611	23.529	24.921	23.402	22.196	24.188	21.986	20.001	17.576	22.967	25.595	19.095	20.504	24.438	20.757	17.542	20.065	28.911	27.866	24.583	26.907	19.095	25.026	25.475	23.557	26.529	25.4	24.852	20.584	26.325
239	hsa-mir-409-3pA	23.825	26.468	24.415	21.664	26.704	27.133	26.836	26.722	27.24	26.35	22.922	25.924	25.415	23.747	21.817	26.24	27.943	23.301	24.461	27.661	25.172	23.548	23.677	28.503	27.76	24.7	25.951	23.301	27.936	25.83	27.28	24.733	29.709	26.279	23.446	22.947
240	hsa-mir-361-5pA	20.453	25.287	20.816	22.139	25.524	26.43	25.607	24.191	25.248	24.134	20.617	21.945	20.338	18.588	22.116	24.718	27.86	23.913	25.114	26.533	23.956	21.424	23.925	27.37	27.216	25.346	24.043	23.913	25.515	26.155	25.468	24.535	28.124	25.936	23.185	24.276
241	hsa-mir-331-3pA	21.354	25.628	22.536	19.982	25.55	26.11	25.963	25.797	26.02	26.242	22.422	27.171	23.791	22.093	20.298	25.83	27.81	21.985	22.592	27.619	23.366	21.7	22.274	32.614	30.069	27.159	27.425	21.985	26.531	26.98	25.762	27.379	28.457	26.582	22.26	24.397
242	hsa-mir-30c-5pA	19.033	22.611	20.064	18.868	23.17	24.198	22.432	22.256	23.547	22.826	19.694	21.354	19.47	19.754	18.961	21.918	22.808	19.783	20.926	23.147	20.738	20.275	20.77	25.73	22.332	22.053	21.314	19.783	22.455	22.562	21.954	22.124	23.519	23.123	20.067	21.421
243	hsa-mir-487bA	21.293	24.212	22.043	19.153	25.169	25.76	24.691	25.782	25.482	24.467	23.541	26.104	23.408	21.431	19.324	25.751	26.611	20.922	21.763	26.749	22.901	21.163	21.086	27.947	28.5	24.566	26.254	20.922	25.953	25.626	24.993	24.567	26.89	25.147	21.341	23.065
244	hsa-mir-32-5pA	18.185	25.074	23.406	23.376	24.68	25.686	25.822	25.411	22.518	23.131	20.078	24.335	21.561	21.46	21.948	25.218	29.122	23.711	26.619	26.694	23.811	21.573	26.714	25.888	27.858	26.413	27.286	23.711	26.738	26.464	24.564	26.873	28.814	27.032	26.304	25.035
245	hsa-mir-3176A	18.606	22.302	19.745	16.942	23.058	23.689	22.495	23.272	22.943	22.786	23.507	24.299	21.304	19.258	17.029	23.756	24.413	18.617	19.499	25.297	20.445	18.929	18.991	30.692	26.942	23.677	26.638	18.617	24.525	24.555	22.793	25.679	25.197	24.225	19.247	26.081
246	hsa-mir-192-5pA	14.578	22.239	14.858	18.668	22.431	22.401	22.94	19.191	19.667	20.236	15.037	16.705	14.428	14.489	17.279	19.412	23.897	20.242	21.944	22.804	19.898	17.414	21.339	25.407	25.407	23.852	24.824	20.242	24.517	25.165	23.246	23.781	26.867	25.232	21.587	18.939
247	hsa-mir-181a-5pA	22.062	25.927	23.007	21.075	26.568	27.575	26.116	24.927	26.764	26.146	22.091	26.169	24.935	22.909	21.036	24.972	26.462	22.415	23.201	25.624	23.335	21.296	22.679	39.703	26.218	24.619	24.463	22.415	25.795	24.028	24.454	26.947	26.434	26.389	22.562	23.891
248	hsa-mir-1287A	21.627	23.759	21.603	20.316	24.31	24.995	23.941	22.373	24.599	23.889	21.475	24.049	23.423	21.862	20.296	22.292	22.224	21.094	21.635	24.254	22.789	20.808	21.538	28.539	23.165	22.779	23.084	21.094	22.212	21.549	21.569	22.317	21.95	22.182	20.959	22.054
249	hsa-mir-378eA	18.539	23.088	19.647	18.397	24.057	23.885	23.517	22.369	22.958	21.472	20.975	21.497	18.263	17.99	18.01	23.448	27.15	20.142	21.202	25.283	21.131	18.422	20.46	29.572	27.89	24.898	25.822	20.142	25.593	25.794	23.826	26.195	26.977	25.806	20.667	25.214
250	hsa-mir-320bA	15.361	17.963	16.556	15.244	18.27	19.74	18.828	19.365	18.5	18.353	18.369	17.332	16.181	13.921	14.974	18.542	20.356	17.151	18.09	20.848	17.537	16.626	16.913	23.159	23.42	21.185	21.958	17.151	22.14	21.87	20.055	21.106	22.978	22.281	17.833	21.201
251	hsa-mir-671-3pA	17.731	21.546	19.396	16.823	21.991	22.734	21.442	21.69	22.196	21.777	21.218	22.675	20.547	19.169	16.858	22.751	22.223	18.285	19.171	23.619	20.498	18.664	18.578	26.867	22.581	22.888	23.837	18.285	22.784	22.239	21.919	22.867	23.062	22.566	19.248	23.288
252	hsa-mir-374a-5pA	23.384	24.922	24.096	23.277	24.934	25.143	24.764	25.539	24.735	24.052	22.349	24.971	23.723	23.426	23.603	24.477	25.928	23.189	25.531	26.783	24.096	25.86	26.874	26.194	24.862	24.258	25.217	23.189	25.037	24.367	24.21	24.29	25.853	25.451	23.635	24.337
253	hsa-mir-450a-5pA	28.293	30.938	28.268	26.22	30.623	30.9	30.101	30.542	31.279	30.165	25.198	29.412	29.198	28.631	26.693	30.426	31.647	26.516	29.332	29.961	28.654	28.152	29.209	33.316	30.417	29.297	31.14	26.516	29.651	29.76	29.067	30.226	31.234	30.127	28.009	28.725
254	hsa-mir-3613-3pA	20.645	23.766	21.908	18.735	24.364	25.292	23.719	25.421	24.531	23.838	23.334	25.601	22.472	21.211	18.946	25.496	26.945	20.218	21.178	26.31	22.646	21.038	20.646	30.595	27.274	25.013	27.334	20.218	25.894	25.852	24.87	27.15	26.606	25.975	21.498	26.061
255	hsa-mir-342-3pA	19.439	22.063	20.418	19.428	21.761	23.829	22.611	22.292	22.309	22.557	18.48	20.701	19.108	19.166	19.245	20.857	23.266	19.847	21.647	23.674	21.27	20.1	20.939	24.924	22.646	22.144	21.547	19.847	23.244	23.736	21.347	22.446	24.438	23.133	20.444	20.526
256	hsa-mir-3689a-5pA	21.324	24.8	22.329	19.609	25.408	25.931	24.851	25.89	25.605	25.423	25.569	26.774	23.738	21.9	19.797	21.534	28.005	21.317	21.829	26.37	23.114	21.838	21.454	28.686	28.883	25.797	28.303	21.317	26.554	26.779	25.222	27.876	27.856	26.656	22.117	30.711
257	hsa-mir-4302A	17.843	22.343	19.825	18.392	23.836	25.222	23.975	23.912	23.844	23.954	24.292	25.383	22.188	20.491	18.293	24.63	25.302	20.11	20.901	25.704	22.11	20.097	20.505	33.183	28.059	25.133	26.781	20.11	25.732	25.606	23.966	26.81	25.484	25.111	20.53	26.675
258	hsa-mir-183-5pA	24.84	28.168	25.18	22.457	28.616	28.708	28.923	27.676	27.812	27.799	24.082	26.915	26.19	24.518	22.812	27.569	28.994	24.505	25.52	26.891	24.467	24.323	24.521	26.688	29.387	27.266	27.99	24.505	28.012	29.308	24.688	28.878	30.33	28.642	24.553	23.698
259	hsa-mir-27b-3pA	13.36	18.292	14.429	16.128	18.929	19.29	19.551	18.063	17.562	16.091	15.283	15.859	13.179	12.749	16.272	19.104	22.995	19.639	21.142	22.616	17.04	17.127	21.226	24.102	22.162	20.929	21.908	19.639	21.377	22.102	21.115	20.942	24.274	22.073	19.198	19.269
260	hsa-mir-15b-5pA	17.829	21.155	17.928	20.168	21.632	20.779	21.153	20.522	20.99	19.653	15.535	18.686	17.314	16.835	19.65	19.176	21.589	19.613	21.458	21.453	19.283	18.632	21.253	20.31	21.413	19.508	18.302	19.613	20.456	20.974	19.613	18.865	22.148	20.369	18.497	18.268
261	hsa-mir-424-5pA	17.333	21.391	18.955	18.709	21.833	20.563	21.377	20.899	19.534	18.151	16.093	18.461	18.739	18.228	16.655	17.455	20.87	18.632	20.491	19.007	17.083	16.034	19.401	23.053	20.942	18.444	19.341	18.632	17.928	18.907	18.064	18.434	21.765	19.18	16.798	19.778
262	hsa-mir-373-5pA	14.995	22.177	20.567	16.551	24.513	18.253	22.236	18.879	18.161	17.75	15.435	20.366	20.428	21.196	17.713	17.24	24.133	18.935	20.283	18.958	18.48	18.081	19.833	22.467	17.908	17.49	18.095	18.935	16.559	17.026	16.785	17.979	18.749	19.192	16.369	22.692
263	hsa-mir-374b-5pA	22.632	25.539	23.214	22.971	24.525	24.868	24.896	25.237	24.678	23.918	21.431	24.046	23.002	22.249	22.762	24.519	25.932	23.225	25.022	26.687	23.936	24.591	25.732	25.352	25.155	24.316	24.236	23.225	25.165	24.937	24.52	23.925	26.122	25.477	23.553	23.548
